Work ID,Title,Credit(Different PN),First published,First published in,evaluation,review
26028,Abare Jiro serialization endedAbare Jiro;Abare Jiro;;Abare Jiro Abare Jiro Abare Jiro,(Takamiya Jun),1974,Bessatsu Shonen Jump,0,
4325,The moment when the sky soars; The moment when the sky soars; The moment when the sky soars; The moment when the sky soars; The moment when the sky soars;,Manga (Yoshihiro Takahashi) [Manga: Yoshihiro Takahashi],1990,Monthly Shonen Jump,0,
15256,One blow series ended one blow; Ichigeki; Ichigeki Ichigeki,Illustration (Yoshihiro Takahashi) [Illustration: Yoshihiro Takahashi],,Comic Alpha,0,
4324,A man's journey serialization has ended;;;;; A man's journey; A man's journey A man's journey,(Yoshihiro Takahashi),1980,Weekly Shonen Jump,Five,1
4321,Armored warrior Masatake serialization ended;;;;;;Armored warrior;Armored warrior Masatake Armored warrior Masatake,(Yoshihiro Takahashi),1988,Weekly Shonen Jump,0,
39272,Karetaki no Tomon Ginga - Nagareboshi Gin - One-shot;;;Karetaki no Tomon;Karetakinotomon;Karetaki no Tomon;Ginga - Nagareboshi Gin - Karetaki no Tomon Karetaki no Tomon,(Yoshihiro Takahashi),2010,Business Jump,0,
4318,Shura of Kyoko Shura of Kyoko; Shura of Kyoko; Shura of Kyoko,Illustration (Yoshihiro Takahashi) [Illustration: Yoshihiro Takahashi],,,0,
60674,Ginga THE FIRST WARS serialization ends Ginga; Ginga; THE FIRST WARS; Ginga Ginga,Original story (Yoshihiro Takahashi) [Illustrations: Tsuji Tsukasa],2017,Manga Goraku Special,0,
33966,Ginga THE LAST WARSSerializationGinga THE LAST WARS; Ginga the Last Wars;; Ginga the Last Wars Ginga the Last Wars Ginga the Last Wars,(Yoshihiro Takahashi),2015,Weekly Manga Goraku,0,
39269,Ginga Legend Akame serialization ended;;;; Ginga Legend Akame; Ginga Legend Akame Ginga Legend Akame Ginga Legend Akame,(Yoshihiro Takahashi),2014,Weekly Manga Goraku,0,
15437,Ginga Densetsu Weed serialization has ended;;;; Ginga Densetsu Weed; Ginga Densetsu Weed; Ginga Densetsu Weed Ginga Densetsu Weed,(Yoshihiro Takahashi),1999,Weekly Manga Goraku,4.9,21 Results
39270,Ginga Densetsu Weed Orion serialization ended;;;; Ginga Densetsu Weed Orion; Ginga Densetsu Weed Orion Ginga Densetsu Weed Orion Ginga Densetsu Weed Orion,(Yoshihiro Takahashi),,Weekly Manga Goraku,0,
4319,Ginga: Nagareboshi Gin serialization ended Ginga: Nagareboshi Gin; Ginga Nagareboshi Gin;; Ginga Nagareboshi Gin Ginga Nagareboshi Gin,(Yoshihiro Takahashi),1983,Weekly Shonen Jump,4.9,9 Results
39273,Ginga: Nagareboshi Gin [2009 Special Edition] One-shot;;;;;;2009 Special Edition; Ginga Nagareboshi Gin; Ginga Nagareboshi Gin; Ginga: Nagareboshi Gin Ginga Nagareboshi Gin,(Yoshihiro Takahashi),2009,Business Jump,0,
39274,Ginga - Nagareboshi Gin - [Special Edition] One-shot;;;;;; Ginga Nagareboshi Gin; Ginga Nagareboshi Gin; Special Edition; Ginga - Nagareboshi Gin - Ginga Nagareboshi Gin Ginga Nagareboshi Gin,(Yoshihiro Takahashi),2008,Business Jump,0,
4316,Great Horse serialization ended Great Horse;;Great Horse Great Horse Great Horse,(Yoshihiro Takahashi),1989,Super Jump,0,
10289,Genkotsu Boy Genkotsu Boy; Genkotsu Boy;; Genkotsu Boy Genkotsu Boy,Manga (Tsuyoshi Yuki) [Manga: Tsuyoshi Yuki],1974,Monthly Shonen Jump,0,
4320,The adventurer of the isolated island The adventurer of the isolated island,(Yoshihiro Takahashi),,,0,
26026,Shitamachi Benkei one-shot;;;;; Shitamachi Benkei; Shitamachi Benkei; Shitamachi Benkei Shitamachi Benkei,(Yoshihiro Takahashi),1971,Weekly Shonen Jump,0,
4329,Sho and Daichi serialization ended Sho and Daichi; Shoto Daichi;; Shoto Daichi Shoto Daichi,(Yoshihiro Takahashi),1982,Weekly Shonen Jump,0,
4322,boy and dog;;;;;boy and dog;boy and dog boy and dog,Illustrations by Yoshihiro Takahashi [Illustrations by Yoshihiro Takahashi],,,0,
4327,White Warrior Yamato serialization ended;;;;White Warrior Yamato;White Warrior Yamato;White Warrior Yamato White Warrior Yamato,(Yoshihiro Takahashi),1976,Monthly Shonen Jump,0,
25624,Taishi -The long way-Serialization ended Taishi -The long way-;Taishi Haruka Narumichi;;Taishi Haruka Narumichi Taishi Haruka Narumichi,Illustrations by Yoshihiro Takahashi [Illustrations by Yoshihiro Takahashi],,Super Jump,0,
4326,Tosa King One-shot story Tosa King; Tosaou;; Tosaou Tosaou,(Yoshihiro Takahashi),1979,Shonen Jump Special Edition,0,
26031,Drunk;;;;; drunk; drunk drunk drunk,(Yoshihiro Takahashi),,Weekly Manga Goraku,0,
28272,Flowing Fighter;;;;;; Flowing Fighter; Flowing Fighter,(Yoshihiro Takahashi),1981,Weekly Shonen Jump,0,
4328,White lotus fang;White lotus fang;White lotus fang;White lotus fang;White lotus fang;White lotus fang,(Yoshihiro Takahashi),,,0,
26030,Fang;;;;;Fang;Fang Fang Fang,Illustrations by Yoshihiro Takahashi [Illustrations by Yoshihiro Takahashi],,Oh! SUPER JUMP,0,
28261,One-shot of the old king;;;;;;Roou;Roou;Roou Roou Roou,(Yoshihiro Takahashi),1981,Weekly Shonen Jump,0,
39271,Lonely Ron one-shot;;;;Lonely Ron;Lonely Ron;Lonely Ron Lonely Ron Lonely Ron,(Yoshihiro Takahashi),2006,Business Jump,0,
63265,Kotokoto One-shot Kotokoto;; Kotokoto Kotokoto Kotokoto,(FLIPFLOPs),2010,"Aoharu ""Weekly Young Jump"" special edition",0,
36236,Suzuroku;;;;Suzuroku;Suzuroku Suzuroku Suzuroku,(FLIPFLOPs),,,0,
35411,Darwin's Game is currently being serialized;;;; Darwin's Game; Darwin's Game Darwin's Game,(FLIPFLOPs),year 2012,Bessatsu Shonen Champion,0,
35848,Nekogami Yaoyorozu serialization ended Nekogami Yaoyorozu;Nekogami Yaoyorozu Nekogami Yaoyorozu,(FLIPFLOPs),2007,Champion RED,0,
2572,Welcome to building number 5;;;;;Welcome to building number 5;Welcome to building number 5;Welcome to building number 5 Welcome to building number 5,(Takumi Kusakabe),,,0,
2583,Two steps to the blue sky;;;; Two steps to the blue sky; Two steps to the blue sky; Two steps to the blue sky,(Takumi Kusakabe),,,0,
2574,The sky of those days;;;;; the sky of those days; the sky of those days; the sky of those days the sky of those days,(Takumi Kusakabe),,,0,
2579,The mysterious! Suzunari Academy detective club;;;;;The mysterious! Suzunari Academy detective club The mysterious! Suzunari Academy detective club,(Takumi Kusakabe),,,0,
38538,Woman in the mirror;;;; mirror woman; mirror woman; mirror woman,Illustrations (Takumi Kusakabe) [Illustrations: Takumi Kusakabe],,,0,
38547,Letter of happiness;;;;;koufuku no tegami;koufukunotegami;koufuku no tegami,Illustrations (Takumi Kusakabe) [Illustrations: Takumi Kusakabe],,,0,
2581,The last ribbon;;;;;The last ribbon;Saigo no Ribbon;The last ribbon Saigo no Ribbon The last ribbon,(Takumi Kusakabe),,,0,
2575,Spring Sensation;;;;;Spring Sensation;Spring Sensation Spring Sensation Spring Sensation,(Takumi Kusakabe),,,0,
38553,bamboo doll murder case,Illustrations (Takumi Kusakabe) [Illustrations: Takumi Kusakabe],,,0,
2580,Dance on a moonlit night!;;;;; Dance on a moonlit night; Dance on a moonlit night! Dance on a moonlit night,(Takumi Kusakabe),,,0,
38536,Run away Mitsuhiko;;;;Nigero Mitsuhiko;Nigero Mitsuhiko;Run away Mitsuhiko Nigero Mitsuhiko Nigero Mitsuhiko,Illustrations (Takumi Kusakabe) [Illustrations: Takumi Kusakabe],,,0,
2576,bluff actress;;;;;bluff actress;bluff actress;bluff actress bluff actress bluff actress,(Takumi Kusakabe),,,0,
2577,Happy paradise;;;;;happy paradise;happy paradise happy paradise happy paradise,(Takumi Kusakabe),,,0,
2573,FINE girlfriend;;;;;FINE girlfriend;FINE girlfriend;FINE girlfriend FINE girlfriend FINE girlfriend,(Takumi Kusakabe),,,0,
2582,Hoshikuzu★Carnival;;;;;Hoshikuzu Carnival;Hoshikuzu Carnival;Hoshikuzu★Carnival Hoshikuzu Carnival Hoshikuzu Carnival,(Takumi Kusakabe),,,0,
2585,Beware of green eyes!;;;;;Beware of green eyes! Beware of green eyes!,(Takumi Kusakabe),,,0,
2578,Memorial Wind;;;;;Memorable Wind;Memorial Wind Memorial Wind Memorable Wind,(Takumi Kusakabe),,,0,
2584,At the window at dusk;;;;;At the window at dusk;At the window at dusk;At the window at dusk,(Takumi Kusakabe),,,0,
31194,Azrael;;;;;Azrael;Azrael Azrael,(Rumi Nakamura),,,0,
15659,A cage of bondage;;;;; a cage of bondage; a cage of bondage,(Rumi Nakamura),,,0,
56318,Taste of the island all to myself ~ Ashitaba tempura ~ One-shot Taste of the island all to myself;; ~ Ashitaba tempura ~; Ashitaba tempura; Ashitaba tempura Ashitaba tempura,(Takamatsu Yayoi),2017,Thank you for the happy meal,0,
30483,My Wife is a Female College Student Serialization;;;;; My Wife is a Female College Student; My Wife is a Female College Student My Wife is a Female College Student,(Takamatsu Yayoi),,Manga Time Lovely,0,
38187,"Surprising happenings at annual events♥ Weddings, funerals, and other special occasions (unusual) episodes; ...",(Takamatsu Yayoi),,,0,
37915,The worst funeral and wedding in history;;;;The worst funeral and wedding in history;The worst funeral and wedding in history;The worst funeral and wedding in history The worst funeral and wedding in history,(Takamatsu Yayoi),,,0,
30976,Taisho Maron serialization ended;;;;Taisho Maron;Taisho Maron;Taisho Maron Taisho Maron Taisho Maron,(Takamatsu Yayoi),,Manga Life,0,
46074,Drifted to Hachijojima ~ A manga artist goes to an island ~ Drifted to Hachijojima; Nagasarete Hachijojima;; ~ A manga artist goes to an island ~; Nagasarete Hachijojima Nagasarete Hachijojima Nagasarete Hachijojima,(Takamatsu Yayoi),,True funny stories,0,
73044,Haruurara serialization endedHaruurara; Haruurara; Haruurara Haruurara,(Takamatsu Yayoi),2003,"Manga Town Original ""Manga Town"" Special Edition",0,
29376,Pet Shop Lime serialization ends;;;;Pet Shop Prime;Pet Shop Lime Pet Shop Lime Pet Shop Prime,(Takamatsu Yayoi),2003,Manga Time Family,0,
1734,Wood Note serialization ended Representative work Wood Note; Wood Note;; Wood Note Wood Note,(Iku Oyamada),1984,Weekly Shonen Champion,0,
1749,End of serialization of Kaze no Yadori Representative works Kaze no Yadori; Kaze no Yadori Kaze no Yadori,(Iku Oyamada),1993,Weekly Shonen Champion,0,
1736,Scrapbook Serialization ended Representative work Scrapbook; Scrapbook;; Scrapbook Scrapbook Scrapbook,(Iku Oyamada),1980,Weekly Shonen Champion,4.8,4 Results
1739,Blue Peter serialization ended Representative work Blue Peter; Blue Peter;; Blue Peter Blue Peter Blue Peter,(Iku Oyamada),1982,Weekly Shonen Champion,Four,2 Results
1740,Marionette Master Series Ended Representative Works Marionette Master;Marionette Shi;;Marionette Shi Marionette Shi Marionette Shi,(Iku Oyamada),1987,Weekly Shonen Champion,0,
54718,Triangle ruler plus 1 Read-through Triangle ruler plus 1,(Iku Oyamada),1980,Weekly Shonen Champion,0,
54720,Tree child Tree child,(Iku Oyamada),,,0,
54721,Reincarnated MermaidReincarnated Mermaid,(Iku Oyamada),,,0,
54722,His BookHis Book,(Iku Oyamada),,,0,
54723,The town where I was The town where I was,(Iku Oyamada),,,0,
54724,Days at Kusunoki-teiDays at Kusunoki-tei,(Iku Oyamada),,,0,
54725,Special ChefSpecial Chef,(Iku Oyamada),,,0,
54726,PromisesPromises,(Iku Oyamada),,,0,
54729,Sansa Bridge,(Iku Oyamada),,,0,
54740,Mountain Lodge Night Story One-shot Mountain Lodge Night Story,(Iku Oyamada),1992,Weekly Shonen Champion Special Edition,0,
54742,Unscrupulous ghost stories Unscrupulous ghost stories,(Iku Oyamada),,,0,
94871,Afternoon Devil Afternoon Devil,Illustrations by Iku Oyamada [Illustrations by Iku Oyamada],,,0,
1748,blue class blue class; blue school; blue school blue school,(Iku Oyamada),,,0,
14170,Red Crossroads Red Crossroads; Red Crossroads; Red Crossroads Red Crossroads,(Iku Oyamada),,,0,
14174,"That devil, that devil; Anoakuma;; That devil, Anoakuma, That devil",(Iku Oyamada),,,0,
54420,The Inugami Family One-shotThe Inugami Family; The Inugami Family; The Inugami Family The Inugami Family,(Iku Oyamada),2004,Horror M,0,
26461,Diary of Life serialization endedDiary of Life;Inochi no Diary;;Diary of LifeInochi no Diary of Life,Illustrations by Iku Oyamada [Illustrations by Iku Oyamada],2001,Weekly Shonen Champion,0,
54736,Wood Note [One-shot version] One-shot Wood Note; Wood Note;; Wood Note; One-shot version Wood Note Wood Note,(Iku Oyamada),1984,Weekly Shonen Champion,0,
14171,Empty life Empty life Empty life,(Iku Oyamada),,,0,
54719,Karon Karon; Karon Karon,(Iku Oyamada),,,0,
54741,The Reasoning of the Auspicious Master Kyoutaro The Auspicious Revelation of the Sanada Family One-shot The Reasoning of the Auspicious Master Kyoutaro; The Auspicious Revelation of the Sanada Family; Sanada's Auspicious Revelation;; The Reasoning of the Auspicious Master Kyoutaro; Sanada's Auspicious Revelation,(Iku Oyamada),1996,Weekly Shonen Champion,0,
1744,Whimsical ticket Whimsical ticket; Whimsical ticket; Whimsical ticket,(Iku Oyamada),,,0,
1735,Kimi wa Norn serialization endedKimi wa Norn;Kimi wa Norn;Kimi wa Norn;;Kimi wa Norn;Kimi wa Norn Kimi wa Norn,(Iku Oyamada),1984,Monthly Shonen Champion,0,
14214,Queen Bee serialization endsQueen Bee; Queen Bee;; Queen Bee Queen Bee,(Iku Oyamada),1999,Weekly Shonen Champion,0,
54737,Game Over One-shot Game Over;; Game Over Game Over,(Iku Oyamada),1984,Weekly Shonen Champion,0,
54739,Triassic CinderellaOne-shot Triassic Cinderella; Sanjokino Cinderella;; Sanjokino Cinderella Sanjokino Cinderella,(Iku Oyamada),1989,Weekly Shonen Champion,0,
1746,ShurakuenShurakuen;Shurakuen;;Shurakuen Shurakuen Shurakuen,(Iku Oyamada),,,0,
54728,Shooting the Moon one-shot Shooting the Moon; Shooting the Moon;; Shooting the Moon Shooting the Moon Shooting the Moon,(Iku Oyamada),1982,Weekly Shonen Champion Special Edition,0,
54716,December Yui One-shot December Yui;Junigatsu no Yui;;Junigatsu no Yui Junigatsu no Yui,(Iku Oyamada),1980,Weekly Shonen Champion,0,
59358,Scrapbook [One-shot version] One-shot scrapbook; Scrapbook;; Scrapbook; One-shot version scrapbook scrapbook,(Iku Oyamada),2009,Weekly Shonen Champion,0,
93785,"Demons, demons, Sudama, Sudama, Sudama",(Iku Oyamada),,,0,
54734,Call it the sky One-shot Call it the sky; Sora to Tobe;; Sora to Tobe Sora to Tobe,(Iku Oyamada),1984,Weekly Shonen Champion,0,
54730,dust jacket one-shot dust jacket;; dust jacket dust jacket,(Iku Oyamada),1982,Young Champion,0,
54732,Dryasen one-shotDryasen;;Dryasen Dryasen Dryasen,(Iku Oyamada),1984,Weekly Shonen Champion,0,
1737,Dongame Submarine serialization endedDongame Submarine;Dongame Submarine;;Dongame Submarine Dongame Submarine Dongame Submarine,(Iku Oyamada),1985,I'm Champion,0,
1745,Nemu Report Serial EndNemu Report; Nemu Report;; Nemu Port Nemu Report Nemu Port,(Iku Oyamada),1991,Weekly Shonen Champion,0,
54717,Harusame MirajyuOne-shotHarusame Mirajyu;Harusame Mirage;;Harusame Mirajyu Harusame Mirage Harusame Mirajyu,(Iku Oyamada),1980,Weekly Shonen Champion,0,
1738,Forna runs series endedForna runs;Forna runs;Forna runs;Forna runsForna runs,(Iku Oyamada),1990,Weekly Shonen Champion,0,
54727,Hesperis Blue One-shot Hesperis Blue;; Hesperis Blue Hesperis Blue,(Iku Oyamada),1981,Weekly Shonen Champion Special Edition,0,
1747,Locus of the Stars serialization ended Locus of the Stars; Hoshino Locus;; Hoshino Locus Hoshino Locus Hoshino Locus,(Iku Oyamada),1981,Monthly Shonen Champion,0,
1750,Mayoiga Station serialization endedMayoiga Station; Mayoiga Station; Mayoiga Station Mayoiga Station Mayoiga Station,(Iku Oyamada),1992,Weekly Shonen Champion,0,
58299,Marionette Master [One-shot version] One-shot Marionette Master; Marionette Shi;; Marionette Shi; One-shot version Marionette Shi Marionette Shi,(Iku Oyamada),1987,Weekly Shonen Champion,0,
54731,Michi wa Concerto (One-shot) Michi wa Concerto; Michi wa Concerto;; Michi wa Concerto Michi wa Concerto Michi wa Concerto,(Iku Oyamada),1982,Weekly Shonen Champion,0,
54738,One-shot of Mukashi CubicMukashi Cubic; Mukashi Cubic;; Mukashi Cubic Mukashi Cubic,(Iku Oyamada),1986,Weekly Shonen Champion,0,
14172,False warning! Serialization endedFalse warning!;False warning;;False warning False warning False warning,(Iku Oyamada),1996,Weekly Shonen Champion,0,
1741,"End of serialization of ""Mononoke Tomorrow""Mononoke Tomorrow;Mononoke Tomorrow;;Mononoke Tomorrow Mononoke Tomorrow",(Iku Oyamada),1986,Weekly Shonen Champion,0,
54733,Yukino PokkuruOne-shotSnow Pokkuru;Yukino Pokkuru;;Yukino Pokkuru Yukino Pokkuru Yukino Pokkuru,(Iku Oyamada),1984,Weekly Shonen Champion,0,
1742,Last☆SceneSerialization EndLast☆Scene;Last Scene;;Last SceneLast SceneLast SceneLast SceneLast Scene,(Iku Oyamada),1991,Weekly Shonen Champion,0,
14175,From the near-death world;From the near-death world;From the near-death world,(Iku Oyamada),,,0,
1751,Psychic Battle series endedPsychic Battle; Rainou Battle; Rainou Battle Rainou Battle,(Iku Oyamada),1989,Weekly Shonen Champion,0,
1743,locomotion locomotion; locomotion;; locomotion locomotion,(Iku Oyamada),,,0,
17280,Game Center Arashi serialization ended Representative work Game Center Arashi; Game Center Arashi;; Game Center Arashi Game Center Arashi Game Center Arashi,(Mitsuru Sugaya),1979,CoroCoro Comic,0,
62053,Someday in the night sky Someday in the night sky,(Mitsuru Sugaya),,,0,
92294,Manjukowai serialization ended Manjukowai,(Mitsuru Sugaya),1983,Morning,0,
62050,Red Shinigami Red Shinigami;Akai Shinigami;;Akai Shinigami,(Mitsuru Sugaya),,,0,
22405,Arashi Microcomputer Encyclopedia;;;;;Arashi Microcomputer Encyclopedia;Arashi Microcomputer Encyclopedia;Arashi Microcomputer Encyclopedia;Arashi Microcomputer Encyclopedia;,(Mitsuru Sugaya),,,0,
28157,"Roaring circuit;;;;;Roaring circuit;Roaring circuit, Roaring circuit, Roaring circuit",(Mitsuru Sugaya),,,0,
28156,Electro Boy Ken;;;;;;Electro Boy Ken;Electro Boy Ken;Electro Boy Ken Electro Boy Ken Electro Boy Ken,(Mitsuru Sugaya),,,0,
92250,Offcon Company serialization ended Offcon Company;; Offcon Company Offcon Company Offcon Company,(Mitsuru Sugaya),1982,Morning,0,
27883,I am Tenpei I am Tenpei; I am Tenpei; I am Tenpei,(Mitsuru Sugaya),,,0,
28542,Aurora 7 serialization ended;;;;;; Aurora Raspberry; Aurora 7; Aurora Seven Aurora Seven Aurora Raspberry,(Mitsuru Sugaya),,TV Magazine,0,
24461,Kaiketsu Zubat [Bokenoh version] serialization ended;;;;;; Kaiketsu Zubat; Kaiketsu Zubat; Bokenoh version; Kaiketsu Zubat Kaiketsu Zubat,Illustrations by Mitsuru Sugaya,,Adventure King,0,
27882,Kazekid serialization ended;;;;;Kazekid;Kazekid;Kazekid Kazekid,(Mitsuru Sugaya),1984,CoroCoro Comic,0,
24448,Kamen Rider [Boukenoh version] serialization ended;;;;Kamen Rider;Kamen Rider;Kamen Rider New Kamen Rider Kamen Rider,Illustrations by Mitsuru Sugaya [Illustrations by Ishimori Productions],1972,Adventure King,0,
27580,Kamen Rider [TV Magazine Edition] serialization ended;;;; Kamen Rider; Kamen Rider; Kamen Rider Kamen Rider,Illustrations by Mitsuru Sugaya,1971,TV Magazine,0,
27874,Kamen Rider [Disneyland version];;;; Kamen Rider; Kamen Rider; Kamen Rider Kamen Rider,Illustrations by Mitsuru Sugaya,,,0,
24451,Kamen Rider Amazon [Adventure King Edition] serialization ended;;;;;;Kamen Rider Amazon;Kamen Rider Amazon;Kamen Rider Amazon;Adventure King Edition Kamen Rider Amazon Kamen Rider Amazon,Illustrations by Mitsuru Sugaya,1974,Adventure King,0,
24450,Kamen Rider X [Adventure King version] serialization ended;;;;;; Kamen Rider X; Kamen Rider X; Kamen Rider X; Adventure King version Kamen Rider X Kamen Rider X,Illustrations by Mitsuru Sugaya,1974,Adventure King,0,
38180,Kamen Rider X [TV Magazine version] serialization ended;;;;;; Kamen Rider X; Kamen Rider X; TV Magazine version; Kamen Rider X Kamen Rider X Kamen Rider X,Illustrations by Mitsuru Sugaya,1974,TV Magazine,0,
24454,Kamen Rider (Skyrider) [TV Magazine version] serialization ended;;;; Kamen Rider Skyrider; Kamen Rider Skyrider; Kamen Rider (Skyrider) Kamen Rider Skyrider Kamen Rider Skyrider,Illustrations by Mitsuru Sugaya,1979,TV Magazine,0,
24452,Kamen Rider Stronger [Bokenoh version] serialization ended;;;;Kamen Rider Stronger;Kamen Rider Stronger;Kamen Rider Stronger Kamen Rider Stronger Kamen Rider Stronger,Illustrations by Mitsuru Sugaya,1975,Adventure King,0,
24453,Kamen Rider Super 1 [TV Magazine version] serialization ended;;;; Kamen Rider Super One; Kamen Rider Super One; Kamen Rider Super One Kamen Rider Super One,Illustrations by Mitsuru Sugaya,1980,TV Magazine,0,
24449,Kamen Rider V3 [Adventure King Edition] serialization ended;;;;;;Kamen Rider V3;Kamen Rider V3;Adventure King Edition Kamen Rider V3 Kamen Rider V3,Illustrations by Mitsuru Sugaya,1973,Adventure King,0,
36191,Kamen Rider V3 [TV Magazine version] serialization ended;;;;;;Kamen Rider V3;Kamen Rider V3;TV Magazine version;Kamen Rider V3 Kamen Rider V3 Kamen Rider V3,Illustrations by Mitsuru Sugaya,1973,TV Magazine,0,
37797,Kamen Rider V3 [Disneyland version] serialization ended;;;;;; Kamen Rider V3; Kamen Rider V3; Disneyland version; Kamen Rider V3 Kamen Rider V3 Kamen Rider V3,Illustrations by Mitsuru Sugaya [Illustrations by Kyojin Ishikawa],1973,Disneyland,0,
38409,Kamen Rider V3 [Bessatsu Bokenoh version] serialization ended;;;;;;Kamen Rider V3;Kamen Rider V3;Bessatsu Bokenoh version Kamen Rider V3 Kamen Rider V3,Illustrations by Mitsuru Sugaya,1973,Special Edition Adventure King,0,
24462,Ganbare! Robocon [First grade elementary school version] serialization ended;;;;;; Ganbare! Robocon; Ganbare Robocon; Ganbare Robocon; First grade elementary school version Ganbare Robocon Ganbare Robocon,Illustrations by Mitsuru Sugaya,1974,First grade elementary school,0,
27569,Ganbare! Robocon [3rd grade elementary school version] serialization ended;;;;;; Ganbare! Robocon; Ganbare Robocon; Ganbare Robocon; 3rd grade elementary school version Ganbare Robocon Ganbare Robocon,Illustrations by Mitsuru Sugaya,1974,Third grade elementary school student,0,
27794,Ganbare! Robocon [TV Land version] serialization ended;;;;;; Ganbare! Robocon; Ganbare Robocon; Ganbare Robocon; TV Land version Ganbare Robocon Ganbare Robocon,Manga (Mitsuru Sugaya) [Manga: Mitsuru Sugaya],1974,TV Land,0,
24460,Kikaider 01 [first grade elementary school version] serialization ended;;;;;;Kikaider Zero One;Kikaider 01;Kikaider Zero One;First grade elementary school version Kikaider Zero One Kikaider Zero One,Illustrations by Mitsuru Sugaya,1973,First grade elementary school,0,
59489,Game Center Arashi [One-shot version] One-shot Game Center Arashi; Game Center Arashi;; Game Center Arashi; One-shot version Game Center Arashi Game Center Arashi,(Mitsuru Sugaya),1978,CoroCoro Comic,0,
59490,Game Center Arashi [Special Edition One-shot Version] One-shot Game Center Arashi; Game Center Arashi;; Game Center Arashi; Special Edition One-shot Version Game Center Arashi Game Center Arashi,(Mitsuru Sugaya),1979,CoroCoro Comic Special Edition,0,
63955,Game Center Arashi Pro Gamer Hen One-shot Game Center Arashi Pro Gamer Hen; Game Center Arashi Pro Gamer; Game Center Arashi Pro Gamer,(Mitsuru Sugaya),2018,CoroCoro Aniki,0,
22408,Game Center Arashi A;;;;; Game Center Arashie; Game Center Arashie; Game Center Arashie Game Center Arashie,(Mitsuru Sugaya),2002,Trauma Manga Magazine Kanjidou Special Edition,0,
28159,Highway rescue team Rescue Z;;;;;Highway rescue team Rescue Zebra;Highway rescue team Rescue Z Highway rescue team Rescue Zebra Highway rescue team Rescue Zebra,(Mitsuru Sugaya),,,0,
22406,"Hello, Microcomputer;;;;; Hello, Microcomputer; Hello, Microcomputer; Hello, Microcomputer Hello, Microcomputer Hello, Microcomputer",(Mitsuru Sugaya),,,0,
22407,Hello Microcomputer 2;;;;; Hello Microcomputer 2; Hello Microcomputer 2 Hello Microcomputer 2 Hello Microcomputer 2,(Mitsuru Sugaya),,,0,
44105,The Last Planet of the Apes one-shotThe Last Planet of the Apes;,Illustrations by Mitsuru Sugaya,1973,Bessatsu Shonen Champion [1970-1974],0,
25659,Sanada Ten Braves,Illustrations by Mitsuru Sugaya [Shotaro Ishimori],,,0,
29054,Sheriff serialization ended;;;;;Sheriff;Sheriff Sheriff Sheriff,Original story (Tsurumi Shiro) [Illustrations: Maki Muramasa],1979,Weekly Shonen Magazine,0,
24459,Android Kikaider [first grade elementary school version] serialization ended;;;;;; Android Kikaider; Android Kikaider; First grade elementary school version Android Kikaider Android Kikaider,Illustrations by Mitsuru Sugaya,1972,First grade elementary school,0,
37850,Android Kikaider [TV Land version (revival)] serialization ended;;;;;; Android Kikaider; Android Kikaider; TV Land version (revival); Android Kikaider Android Kikaider,Illustrations by Mitsuru Sugaya,1979,TV Land,0,
28403,Spider-Man serialization ends;;;;;Spider-Man;Spider-Man Spider-Man Spider-Man,Illustrations by Mitsuru Sugaya,1978,Adventure King,0,
62052,Takeru is on the move! Takeru is on the move!; Takeru Gaiku;; Takeru is on the move Takeru Gaiku Takeru is on the move,(Mitsuru Sugaya),,,0,
44104,Dirty Harry 2 One-shot Dirty Harry 2; Dirty Harry Two Dirty Harry Two,Illustrations by Mitsuru Sugaya,1974,Bessatsu Shonen Champion [1970-1974],0,
23369,Dead heat shun;;;; dead heat shun; dead heat shun; dead heat shun dead heat shun dead heat shun,Original story (Shiro Tsurumi) [Illustrations: Taku Moroga],,,0,
56056,"Realistic manga: Animator's Youth Bird, Fly!! One-shot Bird, Fly!!; Toriyotobitate;Realistic manga: Animator's Youth; Jitsurokufu Manga Animator no Seishun;; Toriyotobitate; Jitsurokufu Manga Animator no Seishun Toriyotobitate Jitsurokufu Manga Animator no Seishun Jitsurokufu Manga Animator no Seishun",Illustration (Mitsuru Sugaya) [Original work: Arashi Ishizu],1977,Monthly Manga Shonen,0,
22528,Secret Command Machine Detective 999 serialization ended;;;;; Secret Command Machine Detective 999; Secret Command Machine Detective 999 Secret Command Machine Detective 999 Secret Command Machine Detective 999,Illustrations by Mitsuru Sugaya,,TV Magazine,0,
27998,Himitsu Sentai Goranger [4th grade elementary school version] serialization ended;;;;;; Himitsu Sentai Goranger; Himitsu Sentai Goranger; 4th grade elementary school version; Himitsu Sentai Goranger Himitsu Sentai Goranger Himitsu Sentai Goranger,Illustration by Mitsuru Sugaya [Illustration by Nijiichi Yamato],1975,Fourth grade elementary school,0,
44071,Ben-Hur one-shot Ben-Hur; Ben-Hur;; Ben-Hur Ben-Hur,Illustrations by Mitsuru Sugaya,1973,Bessatsu Shonen Champion [1970-1974],0,
27816,Star Child Chobin serialization ended;;;;;Star Child Chobin;Hoshinoko Chobin;Star Child Chobin Hoshinoko Chobin Star Child Chobin,(Mitsuru Sugaya),1974,TV Magazine,0,
27878,Circuit of Fire;;;;;;Circuit of Fire;Honoono Circuit;Circuit of Fire Honoono Circuit Circuit of Fire,(Mitsuru Sugaya),1977,Dokkan V,0,
