Work ID,Title,Credit(Different PN),First published,First published in,evaluation,review
62936,Yu-Gi-Oh! ZEXAL serialization has endedYu-Gi-Oh! ZEXAL;Yu-Gi-Oh! ZEXAL;Yu-Gi-Oh! ZEXAL;Yu-Gi-Oh! ZEXAL;Yu-Gi-Oh! ZEXAL;Yu-Gi-Oh! ZEXAL;Yu-Gi-Oh! ZEXAL;Yu-Gi-Oh! ZEXAL Yu-Gi-Oh! ZEXAL,Original concept and supervision (Kazuki Takahashi) [Manga: Naoto Miyoshi],2010,V-Jump,0,NULL
37380,Yu-Gi-Oh! D Team Zexal serialization ended;;;;Yu-Gi-Oh! D Team Zexal;Yu-Gi-Oh! D Team Zexal Yu-Gi-Oh! D Team Zexal Yu-Gi-Oh! D Team Zexal Yu-Gi-Oh! D Team Zexal,Original story (Kazuki Takahashi) [Illustrations: Akihiro Tomonaga],NULL,Strongest Jump,0,NULL
13682,hiking with angels;;;;; hiking with angels; hiking with angels hiking with angels,(Yumehashi Koichi),NULL,NULL,0,NULL
43490,Osaka RED Osaka RED; Osaka Red Osaka Red Osaka Red,(Takahashi Koji),NULL,NULL,0,NULL
24255,GOLDO serialization has ended;;;;;GOLDO;GOLDO GOLDO GOLDO,(Takahashi Koji),2002,Weekly Young Jump,0,NULL
25515,GHGH,(Koji Takahashi),2001,Weekly Young Jump,0,NULL
4240,Osu!! Karate Club serialization ended Osu!! Karate Club; Ossukaratebu;; Ossukaratebu Ossukaratebu Ossukaratebu,(Koji Takahashi),NULL,Weekly Young Jump,0,NULL
25348,Super Fighting Legend Tomorrow Shine!!Serialization EndSuper Fighting Legend Tomorrow Shine!!;Super Fighting Legend Tomorrow Shine;;Super Fighting Legend Tomorrow Shine Super Fighting Legend Tomorrow Shine,(Koji Takahashi),NULL,Weekly Young Jump,0,NULL
14649,Wappa Retsuden Bakuzou series ended Wappa Retsuden Bakuzou; Wapparetsu Denbakuzou;; Wapparetsu Denbakuzou Wapparetsu Denbakuzou Wapparetsu Denbakuzou,(Koji Takahashi),NULL,Weekly Young Jump,0,NULL
71918,Magical Girl's Best Friend Magical Girl's Best Friend,(Shizu),NULL,NULL,0,NULL
7600,Sanpei the Fishing King End of serialization Representative work;;;;; Sanpei the Fishing King; Sanpei the Fishing King,(Yaguchi Takao),1973,Weekly Shonen Magazine,Five,4 Results
41094,The day the trout returnThe day the trout return,(Yaguchi Takao),NULL,NULL,0,NULL
41095,CaterpillarCaterpillar,(Yaguchi Takao),NULL,NULL,0,NULL
41096,Lullaby of Cucumber and Eggplant,(Yaguchi Takao),NULL,NULL,0,NULL
41097,A poem about water stridersA poem about water striders,(Yaguchi Takao),NULL,NULL,0,NULL
41098,Wolf Sanjuro Wolf Sanjuro,(Yaguchi Takao),NULL,NULL,0,NULL
41099,Taro on the mountain passTaro on the mountain pass,(Yaguchi Takao),NULL,NULL,0,NULL
41100,Shark Killer Shark Killer,(Yaguchi Takao),NULL,NULL,0,NULL
92298,Sata Roku's dramatic thoughts on the zodiac One-shot Sata Roku's dramatic thoughts on the zodiac,(Yaguchi Takao),1982,Morning,0,NULL
99950,Dead tail flower Dead tail flower,(Yaguchi Takao),NULL,Weekly Manga Action Special Edition,0,NULL
51874,Akatonbo no Sato One-shot Akatonbo no Sato; Akatonbo no Sato;; Akatonbo no Sato Akatonbo no Sato,(Hashi Takao),1969,Garo,0,NULL
7599,Ayu one-shot;;;; Ayu; Ayu; Ayu Ayu Ayu,(Yaguchi Takao),1970,Weekly Shonen Sunday,Five,1
26065,Isono dump truck;;;;;Isono dump truck;Isono dump truck;Isono dump truck Isono dump truck,(Yaguchi Takao),1985,Magazine SPECIAL [1983-],0,NULL
23429,Manga Japanese classics Oku no Hosomichi; Oku no Hosomichi; Manga Nihon no Koten; Oku no Hosomichi; Manga Nihon no Koten; Manga Japanese classics; Oku no Hosomichi Oku no Hosomichi Manga Nihon no Koten Manga Nihon no Koten,(Yaguchi Takao),NULL,NULL,0,NULL
45976,Otokomichi serialization ended Otokomichi; Otokomichi;; Otokomichi Otokomichi Otokomichi,Illustrations by Takao Yaguchi [Illustrations by Takao Yaguchi],1970,Weekly Shonen Sunday,0,NULL
7594,Oragamura Oragamura; Oragamura;; Oragamura Oragamura Oragamura,(Yaguchi Takao),NULL,NULL,Five,1
23426,Hey!! Echo;;;;;Hey yamabiko;Hey!! Echo;Hey yamabiko Hey yamabiko Hey yamabiko,(Yaguchi Takao),NULL,NULL,0,NULL
48446,Summer of the KajikaOne-shot of Summer of the Kajika; Summer of the Kajika; Summer of the Kajika,(Yaguchi Takao),1978,Weekly Shonen Sunday,0,NULL
94711,Kaze no TaromaruOne-shot Kaze no Taromaru;Kaze no Taromaru;;Kaze no Taromaru Kaze no Taromaru,(Yaguchi Takao),NULL,Bessatsu Shonen Champion [1970-1974],0,NULL
23430,Katsumi Katsumi; Katsumi; Katsumi Katsumi,(Yaguchi Takao),NULL,NULL,0,NULL
51907,The Village Where the Fox Lives One-shot The Village Where the Fox Lives; Kitsune no Su Musato;; The Village Where the Fox Lives Kitsune no Su Musato The Village Where the Fox Lives,(Hashi Takao),1970,Garo,0,NULL
21424,9 breaks!! Serialization ends 9 breaks!!;Kyuudeware;;Kyuudeware The night before the birth of Sanpei the Fisherman;Showa Bank Denen Branch Kyudeware Kyudeware,(Yaguchi Takao),1993,Novel,Five,1
26800,Raging waves; raging waves;,(Yaguchi Takao),NULL,NULL,0,NULL
48393,The last falconer The last falconer; Saigonotakajo;; The last falconer Saigonotakajo The last falconer,(Yaguchi Takao),NULL,NULL,0,NULL
94722,Kaze no Taromaru Sasara Taiko One-shot Sasara Taiko; Sasara Daiko; Kaze no Taromaru;; Sasara Daiko; Kaze no Taromaru Sasara Daiko Sasara Daiko Kaze no Taromaru Kaze no Taromaru,(Yaguchi Takao),1972,Bessatsu Shonen Champion [1970-1974],0,NULL
48391,As expected of SanjiAs expected of Sanji;As expected of Sanji;;As expected of SanjiAs expected of Sanji,(Yaguchi Takao),NULL,NULL,0,NULL
63763,The ThreeWoodCreation Murder CaseOne-shotThe ThreeWoodCreation Murder Case;The ThreeWoodCreation Murder Case;;The ThreeWoodCreation Murder Case The ThreeWoodCreation Murder Case,(Yaguchi Takao),1982,Weekly Shonen Magazine,0,NULL
7595,Shirobe serialization ended Shirobe;; Shirobe Shirobe Shirobe,(Yaguchi Takao),1984,Weekly Shonen Sunday,Five,2 Results
23421,New Oraga Village;;;;;Shin Oraga Village;Shin Oraga Village;New Oraga Village Shin Oraga Village Shin Oraga Village,(Yaguchi Takao),NULL,NULL,0,NULL
23428,New fishing fools;;;;; fishing fools; fishing fools; new fishing fools new fishing fools,(Yaguchi Takao),NULL,NULL,0,NULL
48392,Father's white fin Father's white fin;Brother's white fin;;Father's white fin Father's white fin,(Yaguchi Takao),NULL,NULL,0,NULL
45993,Chirai ApappoOne-shotChirai Apappo;Chirai Apappo;;Chirai Apappo Chirai Apappo Chirai Apappo,(Yaguchi Takao),1979,WEEKLY Manga Action Special Edition Action Deluxe,0,NULL
26063,moon bear rhapsody;;;;; moon bear rhapsody; moon bear rhapsody moon bear rhapsody,(Yaguchi Takao),1977,Weekly Shonen Magazine,0,NULL
7601,Fishing maniac Sanpei Ayu no Natsu '87 Fishing maniac Sanpei Ayu no Natsu,(Yaguchi Takao),1987,Newly drawn,Five,1
26061,Sanpei the Fisherman Telescope;;;;;; Sanpei the Fisherman Telescope; Sanpei the Fisherman Telescope Sanpei the Fisherman Telescope Sanpei the Fisherman,(Yaguchi Takao),1987,Newly drawn,0,NULL
21414,Sanpei the Fisherman Heisei Edition serialized;;;; Sanpei the Fisherman Heisei Edition; Sanpei the Fisherman Heisei Edition Sanpei the Fisherman Heisei Edition,(Yaguchi Takao),2001,Sanpei the Fisherman (Heisei Edition),Five,2 Results
7602,Fishing fools Fishing fools; Fishing fools; Fishing fools Fishing fools,(Yaguchi Takao),NULL,Weekly Manga Action [1967-2003],Five,1
23420,Toki;;;;; when; Toki Toki when,(Yaguchi Takao),NULL,NULL,0,NULL
61768,Nagamochiuta trial one-shotNagamochiuta trial;Nagamochiuta trial;;Nagamochiuta trial Nagamochiuta trial,(Yaguchi Takao),1972,"Big Comic Special Issue [issued five times a year (labeled as ""Special Issue of Month"")]",0,NULL
23427,"The serialization of ""Nippon Hakubutsu"" has ended;;;;;Nippon Hakubutsu;Nippon Hakubutsu;Nippon Hakubutsu",(Yaguchi Takao),1978,Weekly Shonen Sunday,0,NULL
26064,Nessie of Lake Nenju;;;;;Nessie the mouse;Nessie the mouse;Nessie the mouse of Lake Nenju;Nessie the mouse;Nessie the mouse;Nessie the mouse;Nessie the mouse,(Yaguchi Takao),1981,Weekly Shonen Magazine,0,NULL
7597,Fly! Taromaru Fly! Taromaru; Habatake Taromaru;; Habatake Taromaru Habatake Taromaru Habatake Taromaru,(Yaguchi Takao),NULL,NULL,Five,1
21425,Busboy Q serialization has ended;;;; Busboy Q; Busboy Q; Busboy Q Busboy Q,(Yaguchi Takao),the year of 2000,Crazy Bass,Five,1
7596,"The phantom monster snake, Bachihebi; the phantom monster snake;; Bachihebi Bachihebi Bachihebi",(Yaguchi Takao),NULL,NULL,Five,1
60307,Versus Gyoshinsan!Serialization finishedVersus Gyoshinsan!;Versus Gyoshinsan;;Versus Gyoshinsan VSG;VERSUS GYOSHINSAN! Versus Gyoshinsan Versus Gyoshinsan,Original work (Yaguchi Takao) [Manga: Tachizawa Katsumi],2018,evening,0,NULL
51836,One-shot storyOne-shot story; One-shot story; One-shot story,(Hashi Takao),1969,Garo,0,NULL
91490,At Hinoyama One-shotAt Hinoyama; At Hinoyama; At Hinoyama,Written and illustrated by Takao Yaguchi [Written and illustrated by Takao Yaguchi],1971,Weekly Shonen Sunday Special Edition [1959-1977],0,NULL
26066,Ending up with a crucian carp;;;;;Ending up with a crucian carp;Ending up with a crucian carp;Funaniowaru Funaniowaru Ending up with a crucian carp,(Yaguchi Takao),1985,Weekly Shonen Magazine,0,NULL
23422,Hometown;;;;;Hometown;Furusato Furusato Hometown,(Yaguchi Takao),NULL,NULL,0,NULL
7598,My Tezuka Osamu My Tezuka Osamu; My Tezuka Osamu; My Tezuka Osamu,(Yaguchi Takao),NULL,NULL,Five,1
23423,Matagi;;;;; straddling; Matagi Matagi straddling,(Yaguchi Takao),NULL,NULL,0,NULL
23418,Matagi no inochi; Matagi no inochi; Matagi no inochi Matagi no inochi,(Yaguchi Takao),NULL,NULL,0,NULL
23424,Matagi Retsuden; Matagi Retsuden; Matagi Retsuden; Matagi Retsuden Matagi Retsuden,(Yaguchi Takao),NULL,NULL,0,NULL
26062,The mythical giant rockfish Akabuchi;;;;;;The mythical giant char Akabuchi;The mythical giant rockfish Akabuchi The mythical giant char Akabuchi The mythical giant char Akabuchi,(Yaguchi Takao),1973,Weekly Shonen Magazine,0,NULL
51926,Minaguro one-shot Minaguro; Minaguro; Minaguro Minaguro,(Hashi Takao),1970,Garo,0,NULL
23425,Moeyo Bangaihei Series End Moeyo Bangaihei; Moeyo Bangaihei;; Moeyo Bangaihei Moeyo Bangaihei Moeyo Bangaihei,Illustrations by Takao Yaguchi [Illustrations by Takao Yaguchi],1971,Weekly Shonen Champion,0,NULL
23419,Wild legends Wild legends;Yaseidensetsu;;Yaseidensetsu Wild legends Yaseidensetsu Yaseidensetsu,Illustrations by Takao Yaguchi [Illustrations by Takao Yaguchi],NULL,NULL,0,NULL
96131,A bride has arrivedOne-shotA bride has arrived; A bride has arrived; A bride has arrived; A bride has arrived; A bride has arrived,(Yaguchi Takao),1972,Big Comic,0,NULL
15253,LOVE FISH Sanpei Club;;;;;;LOVE FISH Sanpei Club;Love Fish Sanpei Club;Love Fish Sanpei Club Love Fish Sanpei Club Love Fish Sanpei Club,(Yaguchi Takao),NULL,NULL,Five,1
39766,What! What! What! The series has ended;;;; What what what; What! What! What!; What what ...,(Black Fly Tadashi),NULL,Weekly Shonen Sunday S,0,NULL
59140,Doki Doki Sister♡Aoi-chanSerialization endedDoki Doki Sister♡Aoi-chan;Doki Doki Star Aoi-chan;;Doki Doki Sister Aoi-chan Doki Doki Sister♥Aoi-chan;Doki Doki Star♡Aoi-chan;Doki Doki Star Aoi-chan Doki Doki Star Aoi-chan Doki Doki Sister Aoi-chan,(Takahashi Tetsuya),NULL,Dengeki Moeoh,0,NULL
67759,"First love, excitement, thin book serializedFirst love, excitement, thin book;First love, excitement, thin book;;First love, excitement, thin book First love, excitement, thin book",(Takahashi Tetsuya),NULL,Dengeki Moeoh,0,NULL
59137,Penguin Girl serialization ended Penguin Girl; Penguin Daughter;; Penguin Daughter Penguin Daughter Penguin Daughter,(Takahashi Tetsuya),2006,Weekly Shonen Champion,0,NULL
59138,Penguin Girl [One-shot version] One-shot Penguin Girl; Penguin Daughter;; Penguin Daughter; One-shot version Penguin Daughter Penguin Daughter,(Takahashi Tetsuya),2008,Weekly Shonen Champion,0,NULL
76325,Penguin Musume MAX serialization ended Penguin Musume MAX; Penguin Musume Max;; Penguin Musume Max Penguin Musume Max,(Takahashi Tetsuya),NULL,Champion RED,0,NULL
49588,"Moetan Magical Busters, please save the world!! [Game Lab version] Serialization ended Moetan; Moetan; Magical Busters, please save the world!!;;MOETAN; Game Lab version Moetan Moetan",Manga (Takahashi Tetsuya) [Manga: Takahashi Tetsuya],2007,Game Lab,0,NULL
15942,BLUE STREAK;;;;;;BLUE STREAK;BLUE STREAK;BLUE STREAK BLUE STREAK BLUE STREAK,(Keiichi Sakawa),NULL,NULL,0,NULL
29909,Mach Head Shinha Head serialization has ended;;;;;;Mach Head;Mach Head Shinha Head Mach Head Mach Head,(Keiichi Sakawa),1999,Weekly Shonen Jump,0,NULL
32123,Mach Head [One-shot version];;;; Mach Head; Mach Head Mach Head Mach Head,(Keiichi Sakawa),1998,Weekly Shonen Jump,0,NULL
93151,Dragon of the Ring Dragon of the Ring;Ring no Ryu;;Ring no Ryu,(Keiichi Sakawa),NULL,NULL,0,NULL
95947,A sheikh does not know love; A sheikh does not know love; A sheikh does not know love; A sheikh does not know love; A sheikh does not know love; A sheikh does not know love,(Motoko Fukuda),NULL,NULL,0,NULL
92351,Letters to the sky Serialization ended Letters to the sky; Sorahenotegami; Soraenotegami;; Letters to the sky; Letters to the sky Sorahenotegami Letters to the sky,(Motoko Fukuda),1996,BE・LOVE Bridal,0,NULL
59962,Sweet Majirai serialization ended Sweet Majirai,(Komakiya Mimi),NULL,LoveSilky,0,NULL
96272,Kokoro [Yuki Takahashi version] Kokoro; Kokoro;; Yuki Takahashi version Kokoro Kokoro,Manga (Takahashi Yuki) [Original work: Natsume Soseki],NULL,NULL,0,NULL
59975,The best in the world; The best in the world; The best in the world,(Komakiya Mimi),NULL,NULL,0,NULL
59962,Sweet Majirai serialization ended Sweet Majirai,(Komakiya Mimi),NULL,LoveSilky,0,NULL
14909,eyes gold and silver demon eyes; eyes; eyes; heterochromia; eyes; heterochromia; gold and silver demon eyes eyes,(Yuki Takahashi),NULL,NULL,0,NULL
4278,imitation gold;;;;;imitation gold;imitation gold;imitation gold imitation gold imitation gold,(Yuki Takahashi),NULL,NULL,0,NULL
4280,Wizard;;;;; Wizard; Wizard Wizard,(Yuki Takahashi),NULL,NULL,0,NULL
4281,To you who writes a never ending dream;;;;; To you who writes a never ending dream; To you who writes a never ending dream; To you who writes a never ending dream,(Yuki Takahashi),NULL,NULL,0,NULL
59975,The best in the world; The best in the world; The best in the world,(Komakiya Mimi),NULL,NULL,0,NULL
4282,Let me hear the song of a sad soul;;;;; Let me hear the song of a sad soul; Let me hear the song of a sad soul; Let me hear the song of a sad soul Let me hear the song of a sad soul,(Yuki Takahashi),NULL,NULL,0,NULL
14910,Persona;;;;; Persona; Persona Persona Persona,(Yuki Takahashi),NULL,NULL,0,NULL
4277,"It doesn't start with a P-FACE;;;;; It doesn't start with a P-FACE; It doesn't start with a poker face; It doesn't start with a poker face, it doesn't start with a poker face",(Yuki Takahashi),NULL,NULL,0,NULL
34007,Monotone Doll one-shot;;;;; Monotone Doll; Monotone Doll; Monotone Doll Monotone Doll,(Yuki Takahashi),1989,Hana to Yume Planet Special Edition,0,NULL
4283,We are the mixed choir;;;;;We are the choir;We are the mixed choir;We are the mixed choir,(Yuki Takahashi),NULL,NULL,0,NULL
4279,Vampire;;;;;vampire;vampire vampire vampire,(Yuki Takahashi),NULL,NULL,0,NULL
26028,Abare Jiro serialization endedAbare Jiro;Abare Jiro;;Abare Jiro Abare Jiro Abare Jiro,(Takamiya Jun),1974,Bessatsu Shonen Jump,0,NULL
26027,My Alps one-shot;;;;My Alps;My Alps;Ore no Alps Ore no Alps My Alps,(Yoshihiro Takahashi),1973,Weekly Shonen Jump,0,NULL
10289,Genkotsu Boy Genkotsu Boy; Genkotsu Boy;; Genkotsu Boy Genkotsu Boy,Manga (Tsuyoshi Yuki) [Manga: Tsuyoshi Yuki],1974,Monthly Shonen Jump,0,NULL
26029,Boxer series endedBoxer;;Bokusa Boxer Bokusa,Manga (Yoshihiro Takahashi) [Manga: Yoshihiro Takahashi],1973,Bessatsu Shonen Jump,0,NULL
26029,Boxer series endedBoxer;;Bokusa Boxer Bokusa,Manga (Takamiya Jun) [Manga: Takahashi Yoshihiro],1973,Bessatsu Shonen Jump,0,NULL
4323,Aozora Fishing series ended;;;;; Aozora Fishing; Aozora Fishing; Aozora Fishing Aozora Fishing Aozora Fishing,Manga (Yoshihiro Takahashi) [Manga: Yoshihiro Takahashi],1981,Weekly Shonen Jump,0,NULL
4317,"End of the series ""Akutare Kyojin""Akutare Kyojin;;Akutare Kyojin Akutare Kyojin",(Yoshihiro Takahashi),1976,Weekly Shonen Jump,0,NULL
26028,Abare Jiro serialization endedAbare Jiro;Abare Jiro;;Abare Jiro Abare Jiro Abare Jiro,(Takamiya Jun),1974,Bessatsu Shonen Jump,0,NULL
4325,The moment when the sky soars; The moment when the sky soars; The moment when the sky soars; The moment when the sky soars; The moment when the sky soars;,Manga (Yoshihiro Takahashi) [Manga: Yoshihiro Takahashi],1990,Monthly Shonen Jump,0,NULL
15256,One blow series ended one blow; Ichigeki; Ichigeki Ichigeki,Illustration (Yoshihiro Takahashi) [Illustration: Yoshihiro Takahashi],NULL,Comic Alpha,0,NULL
4324,A man's journey serialization has ended;;;;; A man's journey; A man's journey A man's journey,(Yoshihiro Takahashi),1980,Weekly Shonen Jump,Five,1
4321,Armored warrior Masatake serialization ended;;;;;;Armored warrior;Armored warrior Masatake Armored warrior Masatake,(Yoshihiro Takahashi),1988,Weekly Shonen Jump,0,NULL
39272,Karetaki no Tomon Ginga - Nagareboshi Gin - One-shot;;;Karetaki no Tomon;Karetakinotomon;Karetaki no Tomon;Ginga - Nagareboshi Gin - Karetaki no Tomon Karetaki no Tomon,(Yoshihiro Takahashi),2010,Business Jump,0,NULL
4318,Shura of Kyoko Shura of Kyoko; Shura of Kyoko; Shura of Kyoko,Illustration (Yoshihiro Takahashi) [Illustration: Yoshihiro Takahashi],NULL,NULL,0,NULL
60674,Ginga THE FIRST WARS serialization ends Ginga; Ginga; THE FIRST WARS; Ginga Ginga,Original story (Yoshihiro Takahashi) [Illustrations: Tsuji Tsukasa],2017,Manga Goraku Special,0,NULL
33966,Ginga THE LAST WARSSerializationGinga THE LAST WARS; Ginga the Last Wars;; Ginga the Last Wars Ginga the Last Wars Ginga the Last Wars,(Yoshihiro Takahashi),2015,Weekly Manga Goraku,0,NULL
39269,Ginga Legend Akame serialization ended;;;; Ginga Legend Akame; Ginga Legend Akame Ginga Legend Akame Ginga Legend Akame,(Yoshihiro Takahashi),2014,Weekly Manga Goraku,0,NULL
15437,Ginga Densetsu Weed serialization has ended;;;; Ginga Densetsu Weed; Ginga Densetsu Weed; Ginga Densetsu Weed Ginga Densetsu Weed,(Yoshihiro Takahashi),1999,Weekly Manga Goraku,4.9,21 Results
39270,Ginga Densetsu Weed Orion serialization ended;;;; Ginga Densetsu Weed Orion; Ginga Densetsu Weed Orion Ginga Densetsu Weed Orion Ginga Densetsu Weed Orion,(Yoshihiro Takahashi),NULL,Weekly Manga Goraku,0,NULL
4319,Ginga: Nagareboshi Gin serialization ended Ginga: Nagareboshi Gin; Ginga Nagareboshi Gin;; Ginga Nagareboshi Gin Ginga Nagareboshi Gin,(Yoshihiro Takahashi),1983,Weekly Shonen Jump,4.9,9 Results
39273,Ginga: Nagareboshi Gin [2009 Special Edition] One-shot;;;;;;2009 Special Edition; Ginga Nagareboshi Gin; Ginga Nagareboshi Gin; Ginga: Nagareboshi Gin Ginga Nagareboshi Gin,(Yoshihiro Takahashi),2009,Business Jump,0,NULL
39274,Ginga - Nagareboshi Gin - [Special Edition] One-shot;;;;;; Ginga Nagareboshi Gin; Ginga Nagareboshi Gin; Special Edition; Ginga - Nagareboshi Gin - Ginga Nagareboshi Gin Ginga Nagareboshi Gin,(Yoshihiro Takahashi),2008,Business Jump,0,NULL
4316,Great Horse serialization ended Great Horse;;Great Horse Great Horse Great Horse,(Yoshihiro Takahashi),1989,Super Jump,0,NULL
10289,Genkotsu Boy Genkotsu Boy; Genkotsu Boy;; Genkotsu Boy Genkotsu Boy,Manga (Tsuyoshi Yuki) [Manga: Tsuyoshi Yuki],1974,Monthly Shonen Jump,0,NULL
4320,The adventurer of the isolated island The adventurer of the isolated island,(Yoshihiro Takahashi),NULL,NULL,0,NULL
26026,Shitamachi Benkei one-shot;;;;; Shitamachi Benkei; Shitamachi Benkei; Shitamachi Benkei Shitamachi Benkei,(Yoshihiro Takahashi),1971,Weekly Shonen Jump,0,NULL
4329,Sho and Daichi serialization ended Sho and Daichi; Shoto Daichi;; Shoto Daichi Shoto Daichi,(Yoshihiro Takahashi),1982,Weekly Shonen Jump,0,NULL
4322,boy and dog;;;;;boy and dog;boy and dog boy and dog,Illustrations by Yoshihiro Takahashi [Illustrations by Yoshihiro Takahashi],NULL,NULL,0,NULL
4327,White Warrior Yamato serialization ended;;;;White Warrior Yamato;White Warrior Yamato;White Warrior Yamato White Warrior Yamato,(Yoshihiro Takahashi),1976,Monthly Shonen Jump,0,NULL
25624,Taishi -The long way-Serialization ended Taishi -The long way-;Taishi Haruka Narumichi;;Taishi Haruka Narumichi Taishi Haruka Narumichi,Illustrations by Yoshihiro Takahashi [Illustrations by Yoshihiro Takahashi],NULL,Super Jump,0,NULL
4326,Tosa King One-shot story Tosa King; Tosaou;; Tosaou Tosaou,(Yoshihiro Takahashi),1979,Shonen Jump Special Edition,0,NULL
26031,Drunk;;;;; drunk; drunk drunk drunk,(Yoshihiro Takahashi),NULL,Weekly Manga Goraku,0,NULL
28272,Flowing Fighter;;;;;; Flowing Fighter; Flowing Fighter,(Yoshihiro Takahashi),1981,Weekly Shonen Jump,0,NULL
4328,White lotus fang;White lotus fang;White lotus fang;White lotus fang;White lotus fang;White lotus fang,(Yoshihiro Takahashi),NULL,NULL,0,NULL
26030,Fang;;;;;Fang;Fang Fang Fang,Illustrations by Yoshihiro Takahashi [Illustrations by Yoshihiro Takahashi],NULL,Oh! SUPER JUMP,0,NULL
28261,One-shot of the old king;;;;;;Roou;Roou;Roou Roou Roou,(Yoshihiro Takahashi),1981,Weekly Shonen Jump,0,NULL
39271,Lonely Ron one-shot;;;;Lonely Ron;Lonely Ron;Lonely Ron Lonely Ron Lonely Ron,(Yoshihiro Takahashi),2006,Business Jump,0,NULL
63265,Kotokoto One-shot Kotokoto;; Kotokoto Kotokoto Kotokoto,(FLIPFLOPs),2010,"Aoharu ""Weekly Young Jump"" special edition",0,NULL
36236,Suzuroku;;;;Suzuroku;Suzuroku Suzuroku Suzuroku,(FLIPFLOPs),NULL,NULL,0,NULL
35411,Darwin's Game is currently being serialized;;;; Darwin's Game; Darwin's Game Darwin's Game,(FLIPFLOPs),year 2012,Bessatsu Shonen Champion,0,NULL
35848,Nekogami Yaoyorozu serialization ended Nekogami Yaoyorozu;Nekogami Yaoyorozu Nekogami Yaoyorozu,(FLIPFLOPs),2007,Champion RED,0,NULL
2572,Welcome to building number 5;;;;;Welcome to building number 5;Welcome to building number 5;Welcome to building number 5 Welcome to building number 5,(Takumi Kusakabe),NULL,NULL,0,NULL
2583,Two steps to the blue sky;;;; Two steps to the blue sky; Two steps to the blue sky; Two steps to the blue sky,(Takumi Kusakabe),NULL,NULL,0,NULL
2574,The sky of those days;;;;; the sky of those days; the sky of those days; the sky of those days the sky of those days,(Takumi Kusakabe),NULL,NULL,0,NULL
2579,The mysterious! Suzunari Academy detective club;;;;;The mysterious! Suzunari Academy detective club The mysterious! Suzunari Academy detective club,(Takumi Kusakabe),NULL,NULL,0,NULL
38538,Woman in the mirror;;;; mirror woman; mirror woman; mirror woman,Illustrations (Takumi Kusakabe) [Illustrations: Takumi Kusakabe],NULL,NULL,0,NULL
38547,Letter of happiness;;;;;koufuku no tegami;koufukunotegami;koufuku no tegami,Illustrations (Takumi Kusakabe) [Illustrations: Takumi Kusakabe],NULL,NULL,0,NULL
2581,The last ribbon;;;;;The last ribbon;Saigo no Ribbon;The last ribbon Saigo no Ribbon The last ribbon,(Takumi Kusakabe),NULL,NULL,0,NULL
2575,Spring Sensation;;;;;Spring Sensation;Spring Sensation Spring Sensation Spring Sensation,(Takumi Kusakabe),NULL,NULL,0,NULL
38553,bamboo doll murder case,Illustrations (Takumi Kusakabe) [Illustrations: Takumi Kusakabe],NULL,NULL,0,NULL
2580,Dance on a moonlit night!;;;;; Dance on a moonlit night; Dance on a moonlit night! Dance on a moonlit night,(Takumi Kusakabe),NULL,NULL,0,NULL
38536,Run away Mitsuhiko;;;;Nigero Mitsuhiko;Nigero Mitsuhiko;Run away Mitsuhiko Nigero Mitsuhiko Nigero Mitsuhiko,Illustrations (Takumi Kusakabe) [Illustrations: Takumi Kusakabe],NULL,NULL,0,NULL
2576,bluff actress;;;;;bluff actress;bluff actress;bluff actress bluff actress bluff actress,(Takumi Kusakabe),NULL,NULL,0,NULL
2577,Happy paradise;;;;;happy paradise;happy paradise happy paradise happy paradise,(Takumi Kusakabe),NULL,NULL,0,NULL
2573,FINE girlfriend;;;;;FINE girlfriend;FINE girlfriend;FINE girlfriend FINE girlfriend FINE girlfriend,(Takumi Kusakabe),NULL,NULL,0,NULL
2582,Hoshikuzu★Carnival;;;;;Hoshikuzu Carnival;Hoshikuzu Carnival;Hoshikuzu★Carnival Hoshikuzu Carnival Hoshikuzu Carnival,(Takumi Kusakabe),NULL,NULL,0,NULL
2585,Beware of green eyes!;;;;;Beware of green eyes! Beware of green eyes!,(Takumi Kusakabe),NULL,NULL,0,NULL
2578,Memorial Wind;;;;;Memorable Wind;Memorial Wind Memorial Wind Memorable Wind,(Takumi Kusakabe),NULL,NULL,0,NULL
2584,At the window at dusk;;;;;At the window at dusk;At the window at dusk;At the window at dusk,(Takumi Kusakabe),NULL,NULL,0,NULL
31194,Azrael;;;;;Azrael;Azrael Azrael,(Rumi Nakamura),NULL,NULL,0,NULL
15659,A cage of bondage;;;;; a cage of bondage; a cage of bondage,(Rumi Nakamura),NULL,NULL,0,NULL
56318,Taste of the island all to myself ~ Ashitaba tempura ~ One-shot Taste of the island all to myself;; ~ Ashitaba tempura ~; Ashitaba tempura; Ashitaba tempura Ashitaba tempura,(Takamatsu Yayoi),2017,Thank you for the happy meal,0,NULL
30483,My Wife is a Female College Student Serialization;;;;; My Wife is a Female College Student; My Wife is a Female College Student My Wife is a Female College Student,(Takamatsu Yayoi),NULL,Manga Time Lovely,0,NULL
38187,"Surprising happenings at annual events♥ Weddings, funerals, and other special occasions (unusual) episodes; ...",(Takamatsu Yayoi),NULL,NULL,0,NULL
37915,The worst funeral and wedding in history;;;;The worst funeral and wedding in history;The worst funeral and wedding in history;The worst funeral and wedding in history The worst funeral and wedding in history,(Takamatsu Yayoi),NULL,NULL,0,NULL
